3266138,1,36
3267139,1,36
3267139,16,2
3477897,16,2
3477897,2,44
3478942,0,36
3479548,2,44
3479548,1,36
3480573,1,36
3480573,16,2
3630505,16,2
3630505,2,44
3631114,0,25
3631547,2,44
3631547,1,25
3651377,1,25
3651377,16,2
3691446,16,2
3691446,2,44
3692635,0,36
3693207,2,44
3693207,1,36
3694215,1,36
3694215,16,2
3905028,16,2
3905028,2,44
3906087,0,36
3906672,2,44
3906672,1,36
3907697,1,36
3907697,16,2
4057642,16,2
4057642,2,44
4058250,0,25
4058688,2,44
4058688,1,25
4078510,1,25
4078510,16,2
4118591,16,2
4118591,2,44
4119820,0,36
4120405,2,44
4120405,1,36
4121428,1,36
4121428,16,2
4332151,16,2
4332151,2,44
4333202,0,36
4333804,2,44
4333804,1,36
4334852,1,36
4334852,16,2
4484779,16,2
4484779,2,44
4485423,0,25
4485870,2,44
4485870,1,25
4488504,16,25
4488504,2,44
4489214,0,14
4489504,2,44
4489504,16,25
4506995,1,25
4506995,1,14
4545688,16,14
4545688,2,44
4546547,0,36
4546917,2,44
4546917,1,36
4547543,1,36
4547543,16,14
4686459,1,14
4686459,16,2
4759295,16,2
4759295,2,44
4760310,0,36
4760795,2,44
4760795,1,36
4761621,1,36
4761621,16,2
4911914,16,2
4911914,2,44
4912532,0,25
4912949,2,44
4912949,1,25
4932769,1,25
4932769,16,2
4972870,16,2
4972870,2,44
4974083,0,36
4974679,2,44
4974679,1,36
4975671,1,36
4975671,16,2
5186426,16,2
5186426,2,44
5187510,0,36
5188102,2,44
5188102,1,36
5189140,1,36
5189140,16,2
5339048,16,2
5339048,2,44
5339660,0,25
5340101,2,44
5340101,1,25
5359926,1,25
5359926,16,2
5400008,16,2
5400008,2,44
5401185,0,36
5401775,2,44
5401775,1,36
5402802,1,36
5402802,16,2
5613598,16,2
5613598,2,44
5614718,0,36
5615319,2,44
5615319,1,36
5616314,1,36
5616314,16,2
5766186,16,2
5766186,2,44
5766803,0,25
5767232,2,44
5767232,1,25
5787055,1,25
5787055,16,2
5827154,16,2
5827154,2,44
5828329,0,36
5828897,2,44
5828897,1,36
5829929,1,36
5829929,16,2
6040693,16,2
6040693,2,44
6041739,0,36
6042330,2,44
6042330,1,36
6043321,1,36
6043321,16,2
6193323,16,2
6193323,2,44
6193939,0,25
6194375,2,44
6194375,1,25
6214194,1,25
6214194,16,2
6254271,16,2
6254271,2,44
6255457,0,36
6256044,2,44
6256044,1,36
6257098,1,36
6257098,16,2
6467828,16,2
6467828,2,44
6468884,0,36
6469489,2,44
6469489,1,36
6470504,1,36
6470504,16,2
6620456,16,2
6620456,2,44
6621085,0,25
6621509,2,44
6621509,1,25
6624185,16,25
6624185,2,44
6624878,0,14
6625170,2,44
6625170,16,25
6642617,1,25
6642617,1,14
6681368,16,14
6681368,2,44
6682254,0,36
6682625,2,44
6682625,1,36
6683241,1,36
6683241,16,14
6822094,1,14
6822094,16,2
6894975,16,2
6894975,2,44
6895925,0,36
6896430,2,44
6896430,1,36
6897271,1,36
6897271,16,2
7047593,16,2
7047593,2,44
7048213,0,25
7048662,2,44
7048662,1,25
7068481,1,25
7068481,16,2
7108540,16,2
7108540,2,44
7109754,0,36
7110360,2,44
7110360,1,36
7111369,1,36
7111369,16,2
7322116,16,2
7322116,2,44
7323233,0,36
7323837,2,44
7323837,1,36
7324850,1,36
7324850,16,2
7474732,16,2
7474732,2,44
7475341,0,25
7475786,2,44
7475786,1,25
7495625,1,25
7495625,16,2
7535676,16,2
7535676,2,44
7536894,0,36
7537470,2,44
7537470,1,36
7538505,1,36
7538505,16,2
7749246,16,2
7749246,2,44
7750310,0,36
7750881,2,44
7750881,1,36
7751914,1,36
7751914,16,2
7901867,16,2
7901867,2,44
7902477,0,25
7902915,2,44
7902915,1,25
7922738,1,25
7922738,16,2
7962809,16,2
7962809,2,44
7964027,0,36
7964607,2,44
7964607,1,36
7965661,1,36
7965661,16,2
8176381,16,2
8176381,2,44
8177430,0,36
8178027,2,44
8178027,1,36
8179051,1,36
8179051,16,2
8329001,16,2
8329001,2,44
8329603,0,25
8330023,2,44
8330023,1,25
8349841,1,25
8349841,16,2
8389952,16,2
8389952,2,44
8391165,0,36
8391755,2,44
8391755,1,36
8392816,1,36
8392816,16,2
8603513,16,2
8603513,2,44
8604567,0,36
8605120,2,44
8605120,1,36
8606168,1,36
8606168,16,2
8756137,16,2
8756137,2,44
8756778,0,25
8757203,2,44
8757203,1,25
8759864,16,25
8759864,2,44
8760568,0,14
8760864,2,44
8760864,16,25
8778360,1,25
8778360,1,14
8817052,16,14
8817052,2,44
8817926,0,36
8818317,2,44
8818317,1,36
8818944,1,36
8818944,16,14
8957875,1,14
8957875,16,2
9030654,16,2
9030654,2,44
9031614,0,36
9032122,2,44
9032122,1,36
9032930,1,36
9032930,16,2
9183272,16,2
9183272,2,44
9183886,0,25
9184312,2,44
9184312,1,25
9204126,1,25
9204126,16,2
9244213,16,2
9244213,2,44
9245415,0,36
9246009,2,44
9246009,1,36
9247044,1,36
9247044,16,2
9457781,16,2
9457781,2,44
9458818,0,36
9459432,2,44
9459432,1,36
9460471,1,36
9460471,16,2
9610408,16,2
9610408,2,44
9611027,0,25
9611455,2,44
9611455,1,25
9631273,1,25
9631273,16,2
9671366,16,2
9671366,2,44
9672512,0,36
9673105,2,44
9673105,1,36
9674114,1,36
9674114,16,2
9884930,16,2
9884930,2,44
9886044,0,36
9886644,2,44
9886644,1,36
9887643,1,36
9887643,16,2
10037546,16,2
10037546,2,44
10038164,0,25
10038597,2,44
10038597,1,25
10058425,1,25
10058425,16,2
10098498,16,2
10098498,2,44
10099680,0,36
10100244,2,44
10100244,1,36
10101267,1,36
10101267,16,2
10312056,16,2
10312056,2,44
10313088,0,36
10313678,2,44
10313678,1,36
10314727,1,36
10314727,16,2
10464683,16,2
10464683,2,44
10465299,0,25
10465730,2,44
10465730,1,25
10485547,1,25
10485547,16,2
10525624,16,2
10525624,2,44
10526814,0,36
10527411,2,44
10527411,1,36
10528438,1,36
10528438,16,2
10739177,16,2
10739177,2,44
10740250,0,36
10740845,2,44
10740845,1,36
10741900,1,36
10741900,16,2
10891820,16,2
10891820,2,44
10892463,0,25
10892904,2,44
10892904,1,25
10895545,16,25
10895545,2,44
10896237,0,14
10896541,2,44
10896541,16,25
10914033,1,25
10914033,1,14
10952732,16,14
10952732,2,44
10953569,0,36
10953944,2,44
10953944,1,36
10954572,1,36
10954572,16,14
11093493,1,14
11093493,16,2
11166338,16,2
11166338,2,44
11167282,0,36
11167781,2,44
11167781,1,36
11168625,1,36
11168625,16,2
11318957,16,2
11318957,2,44
11319585,0,25
11320022,2,44
11320022,1,25
11339846,1,25
11339846,16,2
11379906,16,2
11379906,2,44
11381121,0,36
11381716,2,44
11381716,1,36
11382691,1,36
11382691,16,2
11593461,16,2
11593461,2,44
11594531,0,36
11595114,2,44
11595114,1,36
11596135,1,36
11596135,16,2
11746089,16,2
11746089,2,44
11746697,0,25
11747135,2,44
11747135,1,25
11766939,1,25
11766939,16,2
11807054,16,2
11807054,2,44
11808256,0,36
11808835,2,44
11808835,1,36
11809822,1,36
11809822,16,2
12020585,16,2
12020585,2,44
12021628,0,36
12022220,2,44
12022220,1,36
12023224,1,36
12023224,16,2
12173226,16,2
12173226,2,44
12173844,0,25
12174275,2,44
12174275,1,25
12194107,1,25
12194107,16,2
12234190,16,2
12234190,2,44
12235430,0,36
12236009,2,44
12236009,1,36
12237039,1,36
12237039,16,2
12447731,16,2
12447731,2,44
12448798,0,36
12449389,2,44
12449389,1,36
12450429,1,36
12450429,16,2
12600361,16,2
12600361,2,44
12600973,0,25
12601408,2,44
12601408,1,25
12621213,1,25
12621213,16,2
12661299,16,2
12661299,2,44
12662515,0,36
12663074,2,44
12663074,1,36
12664124,1,36
12664124,16,2
12874867,16,2
12874867,2,44
12875937,0,36
12876550,2,44
12876550,1,36
12877562,1,36
12877562,16,2
13027497,16,2
13027497,2,44
13028140,0,25
13028597,2,44
13028597,1,25
13031224,16,25
13031224,2,44
13031928,0,14
13032232,2,44
13032232,16,25
13049716,1,25
13049716,1,14
13088421,16,14
13088421,2,44
13089262,0,36
13089645,2,44
13089645,1,36
13090264,1,36
13090264,16,14
13229170,1,14
13229170,16,2
13302045,16,2
13302045,2,44
13303029,0,36
13303512,2,44
13303512,1,36
13304335,1,36
13304335,16,2
13454637,16,2
13454637,2,44
13455259,0,25
13455700,2,44
13455700,1,25
13475509,1,25
13475509,16,2
13515589,16,2
13515589,2,44
13516816,0,36
13517372,2,44
13517372,1,36
13518376,1,36
13518376,16,2
13729151,16,2
13729151,2,44
13730226,0,36
13730815,2,44
13730815,1,36
13731865,1,36
13731865,16,2
13881769,16,2
13881769,2,44
13882388,0,25
13882828,2,44
13882828,1,25
13902641,1,25
13902641,16,2
13942729,16,2
13942729,2,44
13943933,0,36
13944514,2,44
13944514,1,36
13945518,1,36
13945518,16,2
14156286,16,2
14156286,2,44
14157357,0,36
14157953,2,44
14157953,1,36
14158961,1,36
14158961,16,2
14308903,16,2
14308903,2,44
14309519,0,25
14309958,2,44
14309958,1,25
14329771,1,25
14329771,16,2
14369866,16,2
14369866,2,44
14371105,0,36
14371699,2,44
14371699,1,36
14372682,1,36
14372682,16,2
14583430,16,2
14583430,2,44
14584519,0,36
14585115,2,44
14585115,1,36
14586093,1,36
14586093,16,2
14736043,16,2
14736043,2,44
14736659,0,25
14737090,2,44
14737090,1,25
14756905,1,25
14756905,16,2
14796978,16,2
14796978,2,44
14798154,0,36
14798750,2,44
14798750,1,36
14799765,1,36
14799765,16,2
15010570,16,2
15010570,2,44
15011665,0,36
15012244,2,44
15012244,1,36
15013270,1,36
15013270,16,2
15163177,16,2
15163177,2,44
15163805,0,25
15164220,2,44
15164220,1,25
15166905,16,25
15166905,2,44
15167597,0,14
15167901,2,44
15167901,16,25
15185349,1,25
15185349,1,14
15224088,16,14
15224088,2,44
15224971,0,36
15225341,2,44
15225341,1,36
15225973,1,36
15225973,16,14
15364846,1,14
15364846,16,2
15437699,16,2
15437699,2,44
15438639,0,36
15439133,2,44
15439133,1,36
15439994,1,36
15439994,16,2
15590312,16,2
15590312,2,44
15590932,0,25
15591383,2,44
15591383,1,25
15611202,1,25
15611202,16,2
15651274,16,2
15651274,2,44
15652512,0,36
15653113,2,44
15653113,1,36
15654095,1,36
15654095,16,2
15864840,16,2
15864840,2,44
15865938,0,36
15866528,2,44
15866528,1,36
15867511,1,36
15867511,16,2
16017451,16,2
16017451,2,44
16018058,0,25
16018492,2,44
16018492,1,25
16038323,1,25
16038323,16,2
16078378,16,2
16078378,2,44
16079552,0,36
16080153,2,44
16080153,1,36
16081147,1,36
16081147,16,2
16291981,16,2
16291981,2,44
16293095,0,36
16293691,2,44
16293691,1,36
16294696,1,36
16294696,16,2
16444584,16,2
16444584,2,44
16445201,0,25
16445650,2,44
16445650,1,25
16465484,1,25
16465484,16,2
16505524,16,2
16505524,2,44
16506722,0,36
16507272,2,44
16507272,1,36
16508315,1,36
16508315,16,2
16719099,16,2
16719099,2,44
16720141,0,36
16720727,2,44
16720727,1,36
16721726,1,36
16721726,16,2
16871721,16,2
16871721,2,44
16872328,0,25
16872780,2,44
16872780,1,25
16892607,1,25
16892607,16,2
16932667,16,2
16932667,2,44
16933869,0,36
16934445,2,44
16934445,1,36
16935500,1,36
16935500,16,2
17146232,16,2
17146232,2,44
17147317,0,36
17147899,2,44
17147899,1,36
17148938,1,36
17148938,16,2
17298856,16,2
17298856,2,44
17299496,0,25
17299924,2,44
17299924,1,25
17302584,16,25
17302584,2,44
17303294,0,14
17303583,2,44
17303583,16,25
17321058,1,25
17321058,1,14
17359773,16,14
17359773,2,44
17360584,0,36
17360975,2,44
17360975,1,36
17361639,1,36
17361639,16,14
17500539,1,14
17500539,16,2
17573386,16,2
17573386,2,44
17574377,0,36
17574867,2,44
17574867,1,36
17575667,1,36
17575667,16,2
17725992,16,2
17725992,2,44
17726606,0,25
17727031,2,44
17727031,1,25
17746844,1,25
17746844,16,2
17786928,16,2
17786928,2,44
17788122,0,36
17788721,2,44
17788721,1,36
17789726,1,36
17789726,16,2
18000493,16,2
18000493,2,44
18001591,0,36
18002174,2,44
18002174,1,36
18003183,1,36
18003183,16,2
18153132,16,2
18153132,2,44
18153753,0,25
18154189,2,44
18154189,1,25
18174019,1,25
18174019,16,2
18214074,16,2
18214074,2,44
18215264,0,36
18215845,2,44
18215845,1,36
18216866,1,36
18216866,16,2
18427644,16,2
18427644,2,44
18428717,0,36
18429309,2,44
18429309,1,36
18430347,1,36
18430347,16,2
18580268,16,2
18580268,2,44
18580891,0,25
18581324,2,44
18581324,1,25
18601138,1,25
18601138,16,2
18641215,16,2
18641215,2,44
18642423,0,36
18643031,2,44
18643031,1,36
18644043,1,36
18644043,16,2
18854771,16,2
18854771,2,44
18855834,0,36
18856438,2,44
18856438,1,36
18857434,1,36
18857434,16,2
19007403,16,2
19007403,2,44
19008021,0,25
19008446,2,44
19008446,1,25
19028260,1,25
19028260,16,2
19068341,16,2
19068341,2,44
19069507,0,36
19070088,2,44
19070088,1,36
19071117,1,36
19071117,16,2
19281911,16,2
19281911,2,44
19282970,0,36
19283583,2,44
19283583,1,36
19284593,1,36
19284593,16,2
185417,0,38
185725,2,46
185725,1,38
186232,1,38
186232,16,4
200419,16,4
200419,2,46
200975,0,20
201239,2,46
201239,1,20
214897,1,20
214897,16,4
300431,16,4
300431,2,46
301057,0,20
301359,2,46
301359,1,20
315090,1,20
315090,16,4
400416,16,4
400416,2,46
400970,0,20
401226,2,46
401226,1,20
414884,1,20
414884,16,4
500424,16,4
500424,2,46
501068,0,20
501360,2,46
501360,1,20
515094,1,20
515094,16,4
600414,16,4
600414,2,46
600983,0,20
601248,2,46
601248,1,20
614905,1,20
614905,16,4
700426,16,4
700426,2,46
701038,0,20
701327,2,46
701327,1,20
715008,1,20
715008,16,4
800415,16,4
800415,2,46
800964,0,20
801215,2,46
801215,1,20
814869,1,20
814869,16,4
900425,16,4
900425,2,46
901077,0,20
901381,2,46
901381,1,20
915115,1,20
915115,16,4
1000422,16,4
1000422,2,46
1000982,0,20
1001235,2,46
1001235,1,20
1014890,1,20
1014890,16,4
1100425,16,4
1100425,2,46
1101018,0,20
1101314,2,46
1101314,1,20
1115056,1,20
1115056,16,4
1184839,16,4
1184839,2,46
1185433,0,38
1185733,2,46
1185733,1,38
1186251,1,38
1186251,16,4
1200421,16,4
1200421,2,46
1200992,0,20
1201256,2,46
1201256,1,20
1214902,1,20
1214902,16,4
1300426,16,4
1300426,2,46
1301092,0,20
1301393,2,46
1301393,1,20
1315125,1,20
1315125,16,4
1400416,16,4
1400416,2,46
1400965,0,20
1401216,2,46
1401216,1,20
1414871,1,20
1414871,16,4
1500427,16,4
1500427,2,46
1501087,0,20
1501404,2,46
1501404,1,20
1515146,1,20
1515146,16,4
1600416,16,4
1600416,2,46
1600986,0,20
1601250,2,46
1601250,1,20
1614898,1,20
1614898,16,4
1700421,16,4
1700421,2,46
1701002,0,20
1701258,2,46
1701258,1,20
1714923,1,20
1714923,16,4
1800413,16,4
1800413,2,46
1800974,0,20
1801238,2,46
1801238,1,20
1814879,1,20
1814879,16,4
1900423,16,4
1900423,2,46
1901087,0,20
1901385,2,46
1901385,1,20
1915092,1,20
1915092,16,4
2000415,16,4
2000415,2,46
2000976,0,20
2001240,2,46
2001240,1,20
2014881,1,20
2014881,16,4
2100435,16,4
2100435,2,46
2101026,0,20
2101326,2,46
2101326,1,20
2115055,1,20
2115055,16,4
2184841,16,4
2184841,2,46
2185411,0,38
2185711,2,46
2185711,1,38
2186223,1,38
2186223,16,4
2200414,16,4
2200414,2,46
2200973,0,20
2201226,2,46
2201226,1,20
2214879,1,20
2214879,16,4
2300421,16,4
2300421,2,46
2301071,0,20
2301366,2,46
2301366,1,20
2315102,1,20
2315102,16,4
2400419,16,4
2400419,2,46
2400976,0,20
2401240,2,46
2401240,1,20
2414891,1,20
2414891,16,4
2500432,16,4
2500432,2,46
2501088,0,20
2501400,2,46
2501400,1,20
2515131,1,20
2515131,16,4
2600416,16,4
2600416,2,46
2600987,0,20
2601241,2,46
2601241,1,20
2614902,1,20
2614902,16,4
2700427,16,4
2700427,2,46
2701061,0,20
2701364,2,46
2701364,1,20
2715060,1,20
2715060,16,4
2800419,16,4
2800419,2,46
2800968,0,20
2801219,2,46
2801219,1,20
2814870,1,20
2814870,16,4
2900425,16,4
2900425,2,46
2901060,0,20
2901369,2,46
2901369,1,20
2915116,1,20
2915116,16,4
3000416,16,4
3000416,2,46
3000979,0,20
3001243,2,46
3001243,1,20
3014892,1,20
3014892,16,4
3100427,16,4
3100427,2,46
3101002,0,20
3101308,2,46
3101308,1,20
3115027,1,20
3115027,16,4
3184842,16,4
3184842,2,46
3185429,0,38
3185739,2,46
3185739,1,38
3186256,1,38
3186256,16,4
3200415,16,4
3200415,2,46
3200998,0,20
3201261,2,46
3201261,1,20
3214914,1,20
3214914,16,4
3300430,16,4
3300430,2,46
3301105,0,20
3301405,2,46
3301405,1,20
3315148,1,20
3315148,16,4
3400416,16,4
3400416,2,46
3400970,0,20
3401226,2,46
3401226,1,20
3414884,1,20
3414884,16,4
3500426,16,4
3500426,2,46
3501078,0,20
3501379,2,46
3501379,1,20
3515108,1,20
3515108,16,4
3600416,16,4
3600416,2,46
3600939,0,20
3601200,2,46
3601200,1,20
3603513,16,20
3603513,2,46
3604005,0,16
3604233,2,46
3604233,16,20
3615839,1,20
3615839,1,16
3700411,16,16
3700411,2,46
3700941,0,20
3701173,2,46
3701173,1,20
3714772,1,20
3714772,16,16
3800411,16,16
3800411,2,46
3800918,0,20
3801150,2,46
3801150,1,20
3814764,1,20
3814764,16,16
3900410,16,16
3900410,2,46
3900923,0,20
3901155,2,46
3901155,1,20
3914754,1,20
3914754,16,16
4000411,16,16
4000411,2,46
4000918,0,20
4001150,2,46
4001150,1,20
4014760,1,20
4014760,16,16
4100410,16,16
4100410,2,46
4100875,0,20
4101107,2,46
4101107,1,20
4114706,1,20
4114706,16,16
4184831,16,16
4184831,2,46
4185332,0,38
4185594,2,46
4185594,1,38
4186090,1,38
4186090,16,16
4200411,16,16
4200411,2,46
4200928,0,20
4201160,2,46
4201160,1,20
4214777,1,20
4214777,16,16
4300415,16,16
4300415,2,46
4300954,0,20
4301191,2,46
4301191,1,20
4314794,1,20
4314794,16,16
4400411,16,16
4400411,2,46
4400924,0,20
4401156,2,46
4401156,1,20
4414776,1,20
4414776,16,16
4500411,16,16
4500411,2,46
4500943,0,20
4501181,2,46
4501181,1,20
4514793,1,20
4514793,16,16
4600414,16,16
4600414,2,46
4600981,0,20
4601241,2,46
4601241,1,20
4614921,1,20
4614921,16,16
4700421,16,16
4700421,2,46
4701003,0,20
4701266,2,46
4701266,1,20
4714929,1,20
4714929,16,16
4800416,16,16
4800416,2,46
4800968,0,20
4801221,2,46
4801221,1,20
4814873,1,20
4814873,16,16
4900423,16,16
4900423,2,46
4901035,0,20
4901303,2,46
4901303,1,20
4914965,1,20
4914965,16,16
5000417,16,16
5000417,2,46
5000971,0,20
5001227,2,46
5001227,1,20
5014898,1,20
5014898,16,16
5100417,16,16
5100417,2,46
5100937,0,20
5101197,2,46
5101197,1,20
5114851,1,20
5114851,16,16
5184837,16,16
5184837,2,46
5185402,0,38
5185695,2,46
5185695,1,38
5186209,1,38
5186209,16,16
5200419,16,16
5200419,2,46
5200970,0,20
5201232,2,46
5201232,1,20
5214899,1,20
5214899,16,16
5300422,16,16
5300422,2,46
5301034,0,20
5301321,2,46
5301321,1,20
5315010,1,20
5315010,16,16
5400415,16,16
5400415,2,46
5400956,0,20
5401220,2,46
5401220,1,20
5414879,1,20
5414879,16,16
5487596,1,16
5487596,16,4
5500426,16,4
5500426,2,46
5501039,0,20
5501324,2,46
5501324,1,20
5515012,1,20
5515012,16,4
5600415,16,4
5600415,2,46
5600984,0,20
5601247,2,46
5601247,1,20
5614888,1,20
5614888,16,4
5700424,16,4
5700424,2,46
5701002,0,20
5701269,2,46
5701269,1,20
5714922,1,20
5714922,16,4
5800423,16,4
5800423,2,46
5800970,0,20
5801234,2,46
5801234,1,20
5814883,1,20
5814883,16,4
5900427,16,4
5900427,2,46
5901069,0,20
5901355,2,46
5901355,1,20
5915067,1,20
5915067,16,4
6000416,16,4
6000416,2,46
6000953,0,20
6001217,2,46
6001217,1,20
6014866,1,20
6014866,16,4
6100421,16,4
6100421,2,46
6100956,0,20
6101240,2,46
6101240,1,20
6114919,1,20
6114919,16,4
6184835,16,4
6184835,2,46
6185398,0,38
6185694,2,46
6185694,1,38
6186212,1,38
6186212,16,4
6200415,16,4
6200415,2,46
6200972,0,20
6201228,2,46
6201228,1,20
6214879,1,20
6214879,16,4
6300420,16,4
6300420,2,46
6301032,0,20
6301326,2,46
6301326,1,20
6315013,1,20
6315013,16,4
6400420,16,4
6400420,2,46
6400983,0,20
6401247,2,46
6401247,1,20
6414896,1,20
6414896,16,4
6500427,16,4
6500427,2,46
6501066,0,20
6501349,2,46
6501349,1,20
6515033,1,20
6515033,16,4
6600413,16,4
6600413,2,46
6600970,0,20
6601245,2,46
6601245,1,20
6614913,1,20
6614913,16,4
6700418,16,4
6700418,2,46
6701034,0,20
6701318,2,46
6701318,1,20
6715026,1,20
6715026,16,4
6800420,16,4
6800420,2,46
6800974,0,20
6801230,2,46
6801230,1,20
6814877,1,20
6814877,16,4
6900422,16,4
6900422,2,46
6901043,0,20
6901314,2,46
6901314,1,20
6915013,1,20
6915013,16,4
7000416,16,4
7000416,2,46
7000972,0,20
7001225,2,46
7001225,1,20
7014869,1,20
7014869,16,4
7100419,16,4
7100419,2,46
7100975,0,20
7101273,2,46
7101273,1,20
7114973,1,20
7114973,16,4
7184838,16,4
7184838,2,46
7185400,0,38
7185706,2,46
7185706,1,38
7186228,1,38
7186228,16,4
7200423,16,4
7200423,2,46
7201006,0,20
7201275,2,46
7201275,1,20
7214947,1,20
7214947,16,4
7300420,16,4
7300420,2,46
7301034,0,20
7301307,2,46
7301307,1,20
7315010,1,20
7315010,16,4
7400418,16,4
7400418,2,46
7400966,0,20
7401211,2,46
7401211,1,20
7414861,1,20
7414861,16,4
7500432,16,4
7500432,2,46
7501100,0,20
7501402,2,46
7501402,1,20
7515126,1,20
7515126,16,4
7600414,16,4
7600414,2,46
7600982,0,20
7601259,2,46
7601259,1,20
7614894,1,20
7614894,16,4
7700424,16,4
7700424,2,46
7701019,0,20
7701279,2,46
7701279,1,20
7714941,1,20
7714941,16,4
7800413,16,4
7800413,2,46
7800970,0,20
7801234,2,46
7801234,1,20
7814883,1,20
7814883,16,4
7900428,16,4
7900428,2,46
7901058,0,20
7901337,2,46
7901337,1,20
7915030,1,20
7915030,16,4
8000425,16,4
8000425,2,46
8000972,0,20
8001236,2,46
8001236,1,20
8014883,1,20
8014883,16,4
8100432,16,4
8100432,2,46
8101062,0,20
8101373,2,46
8101373,1,20
8115123,1,20
8115123,16,4
8184842,16,4
8184842,2,46
8185419,0,38
8185715,2,46
8185715,1,38
8186224,1,38
8186224,16,4
8200418,16,4
8200418,2,46
8200975,0,20
8201231,2,46
8201231,1,20
8214888,1,20
8214888,16,4
8300423,16,4
8300423,2,46
8301116,0,20
8301419,2,46
8301419,1,20
8315158,1,20
8315158,16,4
8400415,16,4
8400415,2,46
8400981,0,20
8401245,2,46
8401245,1,20
8414901,1,20
8414901,16,4
8500433,16,4
8500433,2,46
8501099,0,20
8501409,2,46
8501409,1,20
8515147,1,20
8515147,16,4
8600422,16,4
8600422,2,46
8601001,0,20
8601272,2,46
8601272,1,20
8614936,1,20
8614936,16,4
8700427,16,4
8700427,2,46
8701067,0,20
8701352,2,46
8701352,1,20
8715052,1,20
8715052,16,4
8800414,16,4
8800414,2,46
8800975,0,20
8801239,2,46
8801239,1,20
8814887,1,20
8814887,16,4
8900420,16,4
8900420,2,46
8901040,0,20
8901320,2,46
8901320,1,20
8915023,1,20
8915023,16,4
9000422,16,4
9000422,2,46
9000976,0,20
9001232,2,46
9001232,1,20
9014882,1,20
9014882,16,4
9100426,16,4
9100426,2,46
9100995,0,20
9101291,2,46
9101291,1,20
9114993,1,20
9114993,16,4
9184839,16,4
9184839,2,46
9185413,0,38
9185707,2,46
9185707,1,38
9186215,1,38
9186215,16,4
9200418,16,4
9200418,2,46
9200997,0,20
9201252,2,46
9201252,1,20
9214909,1,20
9214909,16,4
9300424,16,4
9300424,2,46
9301033,0,20
9301318,2,46
9301318,1,20
9315006,1,20
9315006,16,4
9400416,16,4
9400416,2,46
9400953,0,20
9401217,2,46
9401217,1,20
9414877,1,20
9414877,16,4
9500424,16,4
9500424,2,46
9501074,0,20
9501383,2,46
9501383,1,20
9515120,1,20
9515120,16,4
9600417,16,4
9600417,2,46
9600977,0,20
9601232,2,46
9601232,1,20
9614867,1,20
9614867,16,4
9700422,16,4
9700422,2,46
9701000,0,20
9701257,2,46
9701257,1,20
9714925,1,20
9714925,16,4
9800413,16,4
9800413,2,46
9800965,0,20
9801210,2,46
9801210,1,20
9814861,1,20
9814861,16,4
9900430,16,4
9900430,2,46
9901051,0,20
9901324,2,46
9901324,1,20
9915023,1,20
9915023,16,4
10000416,16,4
